MMSI,Time,SOG,Longitude,Latitude,COG
71,20190825_141302,7.2,-43.1599197387695,-22.8872756958008,262.3
71,20190825_141321,7.5,-43.1605758666992,-22.8874168395996,256.1
71,20190825_141341,7.7,-43.1612701416016,-22.8876247406006,250.9
71,20190825_141548,8.6,-43.1664543151855,-22.8893375396729,256.8
71,20190825_141608,8.5,-43.1673240661621,-22.8894577026367,263.3
71,20190825_141730,8.3,-43.1707611083984,-22.8896446228027,269.1
71,20190825_142000,8,-43.1768646240234,-22.8895225524902,274.8
71,20190825_142021,7.7,-43.1776313781738,-22.8894100189209,279.8
71,20190825_142039,7.7,-43.1783790588379,-22.889232635498,285.3
71,20190825_142108,7.5,-43.1794509887695,-22.888858795166,292.6
71,20190825_142132,7.2,-43.1800918579102,-22.8885650634766,297.6
71,20190825_142202,7.2,-43.1810417175293,-22.8879985809326,304.3
71,20190825_143227,4.2,-43.1957626342773,-22.878288269043,304.6
71,20190825_143510,4.5,-43.1987762451172,-22.8763885498047,296.5
71,20190825_143541,4.4,-43.1993675231934,-22.8761672973633,289.8
71,20190825_143612,4.4,-43.2000274658203,-22.8759994506836,283.8
71,20190825_143648,4.2,-43.2008514404297,-22.8758602142334,278
71,20190825_143730,3.8,-43.2016868591309,-22.8758010864258,272.6
71,20190825_143759,3.7,-43.2022476196289,-22.8758220672607,267.6
71,20190825_143829,3.5,-43.2028045654297,-22.875862121582,262.6
71,20190825_143901,3.2,-43.2032775878906,-22.875955581665,256.8
71,20190825_143928,3.1,-43.2037391662598,-22.8760833740234,249.6
71,20190825_143948,3,-43.2039756774902,-22.87624168396,244.5
71,20190825_144021,2.7,-43.2043838500977,-22.8764514923096,237.4
71,20190825_144038,2.7,-43.2045822143555,-22.876558303833,232.1
71,20190825_144149,2.3,-43.2052574157715,-22.8771381378174,226.8
71,20190825_144401,0.5,-43.2059898376465,-22.8777770996094,231.8
71,20190728_151747,11.1,-43.1615982055664,-22.9748821258545,29.5
71,20190728_152248,12.5,-43.1527976989746,-22.9599571228027,27.6
71,20190728_152726,12.9,-43.1440124511719,-22.9453010559082,30.8
71,20190728_152952,12.8,-43.1391639709473,-22.9378776550293,24.6
71,20190728_153002,12.4,-43.1388816833496,-22.9371738433838,19.3
71,20190728_153017,12,-43.1386833190918,-22.9364566802979,13.9
71,20190728_153027,11.9,-43.1386108398438,-22.935962677002,8.8
71,20190728_153047,11.5,-43.138542175293,-22.9347686767578,1.6
71,20190728_153058,11.5,-43.138557434082,-22.9342250823975,358.8
71,20190728_153127,11.4,-43.1387214660645,-22.9327011108398,352.1
71,20190728_153156,11.4,-43.1390647888184,-22.9310836791992,346.8
71,20190728_153700,12.6,-43.1437683105469,-22.9146823883057,342.8
71,20190728_154137,13.3,-43.1491661071777,-22.8984622955322,342.8
71,20190728_154341,12.5,-43.1516189575195,-22.8912353515625,336.6
71,20190728_154402,12,-43.1521873474121,-22.8902168273926,330.3
71,20190728_154414,11.9,-43.1526412963867,-22.8896312713623,325.3
71,20190728_154426,11.5,-43.1530723571777,-22.8891410827637,320.3
71,20190728_154439,11.1,-43.1535530090332,-22.888692855835,315.1
71,20190728_154447,10.9,-43.1539344787598,-22.8884086608887,309.6
71,20190728_154501,10.4,-43.1545257568359,-22.8880939483643,300.8
71,20190728_154510,10,-43.1549835205078,-22.8879070281982,295.3
71,20190728_154521,9.8,-43.1554908752441,-22.8877410888672,289
71,20190728_154541,9.5,-43.1563758850098,-22.8875465393066,281.1
71,20190728_154554,9.3,-43.1570205688477,-22.8874931335449,274.5
71,20190728_154611,9,-43.1576385498047,-22.8875198364258,267.8
71,20190728_154626,9,-43.1584968566895,-22.8876266479492,260.8
71,20190728_154647,9,-43.1593971252441,-22.8878498077393,254.4
71,20190728_154828,9.5,-43.1639709472656,-22.8890857696533,260
71,20190728_154939,9.1,-43.1672325134277,-22.8894023895264,265.3
71,20190728_155150,8.6,-43.1730728149414,-22.8895778656006,270.3
71,20190728_155330,8,-43.1774368286133,-22.8896217346191,276.1
71,20190728_155342,7.9,-43.1778602600098,-22.8895568847656,281.3
71,20190728_155358,7.5,-43.1784515380859,-22.88938331604,288.3
71,20190728_155420,7.2,-43.1791000366211,-22.8891181945801,293.8
71,20190728_155450,7,-43.1800422668457,-22.8886470794678,300.1
71,20190728_155526,6.9,-43.1812133789063,-22.8879013061523,305.6
71,20190728_160545,4.4,-43.1957893371582,-22.8781070709229,308.3
71,20190728_160946,3,-43.1993064880371,-22.8755035400391,301.1
71,20190728_161017,2.5,-43.1996955871582,-22.8753356933594,295.1
71,20190728_161042,1.8,-43.1998901367188,-22.8752727508545,287.5
71,20190728_161058,1.6,-43.2000541687012,-22.8752422332764,280.8
