MMSI,Time,SOG,Longitude,Latitude,COG
515,19900107_075527,8.6,-43.1545,-22.878,179
515,19900107_075642,8.5,-43.1545,-22.87816667,179
515,19900107_075808,8.5,-43.1545,-22.87833333,178.4
515,19900107_075918,8.5,-43.1545,-22.8785,178.8
515,19900107_080325,8.5,-43.1545,-22.87866667,179
515,19900107_081853,8.6,-43.1545,-22.87916667,179.4
515,19900107_084919,8.6,-43.1545,-22.87933333,179.1
515,19900107_094643,8.6,-43.1545,-22.87933333,179.7
515,19900107_102602,8.6,-43.1545,-22.8795,179.7
515,19900107_102717,8.6,-43.1545,-22.87966667,179.4
515,19900107_111523,8.6,-43.1545,-22.87983333,179.4
515,19900107_111854,8.6,-43.1545,-22.87983333,179.5
515,19900107_112204,8.6,-43.1545,-22.88,179.1
515,19900107_112321,8.6,-43.1545,-22.88016667,178.7
515,19900107_120234,8.6,-43.1545,-22.88033333,179.1
515,19900107_191018,8.6,-43.1545,-22.8805,179.1
515,19900107_192029,8.6,-43.1545,-22.88066667,178.9
515,19900107_192157,8.6,-43.1545,-22.88066667,178.8
515,19900107_192356,8.6,-43.1545,-22.88083333,179.1
515,19900107_192813,8.6,-43.1545,-22.88116667,179
515,19900107_203125,8.6,-43.1545,-22.8815,179.4
515,19900107_210046,8.7,-43.1545,-22.882,179.1
515,19900107_210526,8.7,-43.15433333,-22.88233333,178.7
515,19900107_221809,8.7,-43.15433333,-22.88266667,178.3
515,19900108_061633,8.7,-43.15433333,-22.88316667,178.6
515,19900108_062231,8.7,-43.15433333,-22.88366667,179.1
502,19900108_074032,2.9,-43.0945,-22.82438333,258.8
515,19900108_075723,8.7,-43.15433333,-22.884,179.3
515,19900108_090917,8.7,-43.15433333,-22.88416667,179.1
515,19900108_091200,8.7,-43.15433333,-22.88433333,179
515,19900108_091223,8.7,-43.15433333,-22.88433333,179
515,19900108_091514,8.7,-43.15433333,-22.88433333,178.5
515,19900108_091633,8.7,-43.15433333,-22.8845,178.1
515,19900108_091637,8.7,-43.15433333,-22.8845,178.1
515,19900108_091756,8.7,-43.15433333,-22.88466667,178
502,19900108_091812,3.4,-43.09481667,-22.82445,250.1
515,19900108_091924,8.7,-43.15433333,-22.88483333,178.3
515,19900108_091956,8.7,-43.15433333,-22.88483333,178.2
515,19900108_093410,8.7,-43.15433333,-22.88483333,177.4
502,19900108_093547,3.5,-43.09496667,-22.82451667,244.8
515,19900108_093610,8.7,-43.15433333,-22.885,177.5
515,19900108_093615,8.7,-43.15433333,-22.885,177.7
515,19900108_100057,8.7,-43.15433333,-22.88516667,178.3
515,19900108_105113,8.7,-43.15433333,-22.88533333,177.5
515,19900108_105125,8.7,-43.15433333,-22.88533333,177.5
515,19900108_105418,8.7,-43.15433333,-22.88566667,178
515,19900108_105433,8.7,-43.15433333,-22.88566667,178.3
515,19900108_105619,8.7,-43.15433333,-22.88566667,178.3
515,19900108_105749,8.7,-43.15433333,-22.88583333,179
515,19900108_105827,8.7,-43.15433333,-22.886,179
502,19900108_105829,3.7,-43.0953,-22.82468333,236.3
515,19900108_110117,8.7,-43.15433333,-22.886,179.5
515,19900108_114153,8.7,-43.15433333,-22.88616667,179.8
515,19900108_164306,8.7,-43.15433333,-22.88616667,179.8
515,19900108_172255,8.7,-43.15433333,-22.88633333,179.9
502,19900108_172302,3.8,-43.09546667,-22.8248,233.6
515,19900108_172452,8.7,-43.15433333,-22.88633333,179.8
515,19900108_172538,8.7,-43.15433333,-22.8865,179.8
515,19900108_172613,8.7,-43.15433333,-22.8865,179.9
502,19900108_172713,3.9,-43.09563333,-22.82491667,232.4
515,19900108_172713,8.7,-43.15433333,-22.88666667,179.8
515,19900108_172714,8.7,-43.15433333,-22.88666667,179.8
515,19900108_190719,8.7,-43.15433333,-22.88683333,179.1
515,19900108_190819,8.7,-43.15433333,-22.887,178.9
515,19900108_190820,8.7,-43.15433333,-22.887,178.9
515,19900108_192813,8.7,-43.15433333,-22.88716667,178.1
515,19900108_200733,8.7,-43.15433333,-22.88716667,178.1
515,19900108_200826,8.7,-43.15433333,-22.88716667,177.8
515,19900108_201017,8.7,-43.15433333,-22.88733333,178.2
515,19900108_201058,8.7,-43.15433333,-22.8875,177.6
515,19900108_201105,8.7,-43.15433333,-22.8875,177.3
502,19900108_201118,4.1,-43.09596667,-22.82515,232.2
515,19900108_201157,8.7,-43.15433333,-22.88766667,177.2
515,19900108_201646,8.7,-43.15433333,-22.88783333,176.7
515,19900108_201657,8.7,-43.15433333,-22.88783333,176.7
502,19900108_203545,4.2,-43.0961,-22.82523333,231.8
515,19900108_203614,8.6,-43.15433333,-22.888,175.3
515,19900108_203732,8.6,-43.15416667,-22.888,175.7
515,19900108_203809,8.6,-43.15416667,-22.888,175.4
515,19900108_203933,8.6,-43.15416667,-22.88816667,174.8
515,19900108_204015,8.6,-43.15416667,-22.88833333,174.2
502,19900108_204020,4.3,-43.09626667,-22.82536667,230.9
515,19900108_204022,8.6,-43.15416667,-22.88833333,174.2
515,19900108_204124,8.6,-43.15416667,-22.8885,173.5
515,19900108_204253,8.6,-43.15416667,-22.88866667,172.9
515,19900108_204254,8.6,-43.15416667,-22.88866667,172.9
515,19900108_204322,8.5,-43.15416667,-22.88866667,172
515,19900108_204412,8.5,-43.15416667,-22.88883333,170.9
515,19900108_204422,8.5,-43.15416667,-22.88883333,170.2
515,19900108_204503,8.5,-43.15416667,-22.889,169.7
511,19900119_194940,4.9,-43.15398333,-22.86513333,188.6
511,19900123_083243,4.9,-43.15048333,-22.8758,126.9
511,19900123_164233,4.8,-43.14971667,-22.87636667,131.5
511,19900123_213711,4.4,-43.14891667,-22.87713333,142.2
511,19900123_214044,4.2,-43.14878333,-22.8773,146.4
511,19900124_054711,3.8,-43.1485,-22.8778,155.2
511,19900124_080853,3.7,-43.1484,-22.87798333,157.3
511,19900124_081142,3.7,-43.14835,-22.87811667,159
511,19900124_222236,2.8,-43.14705,-22.8797,66.8
511,19900125_213532,2.5,-43.1463,-22.87903333,23.6
511,19900126_064058,2.2,-43.14613333,-22.8785,8.8
511,19900126_064331,2.1,-43.14611667,-22.87841667,10.3
511,19900126_203427,1.7,-43.14615,-22.87766667,345.5
511,19900126_204552,1.9,-43.14618333,-22.87748333,348.1
