clusterindex,Longitude,Latitude,SOG,COG
0,-43.15561667,-22.86893333,8.4,165.9
0,-43.1592,-22.85673333,6.0,35.7
0,-43.15553333,-22.86931667,8.4,167.5
0,-43.15901667,-22.8565,6.4,41.2
0,-43.15545,-22.86966667,8.5,168.0
0,-43.15535,-22.87013333,8.5,168.5
0,-43.15528333,-22.87046667,8.5,168.4
0,-43.1552,-22.87076667,8.5,167.5
0,-43.15505,-22.87115,8.4,166.1
0,-43.15496667,-22.87153333,8.5,165.8
0,-43.1549,-22.87206667,8.5,165.3
0,-43.15476667,-22.87243333,8.6,163.6
0,-43.15461667,-22.8728,8.6,161.5
0,-43.1574,-22.85405,7.7,31.3
0,-43.15446667,-22.87316667,8.5,160.0
0,-43.15718333,-22.85366667,7.9,25.7
0,-43.15431667,-22.87353333,8.5,161.8
0,-43.15703333,-22.8534,8.0,25.5
0,-43.15428333,-22.87365,8.4,162.4
0,-43.15426667,-22.87368333,8.4,162.4
0,-43.15425,-22.87375,8.3,164.4
0,-43.15421667,-22.8739,8.2,167.0
0,-43.15681667,-22.85301667,7.9,30.5
0,-43.1542,-22.87405,8.1,169.5
0,-43.15418333,-22.87411667,8.0,171.0
0,-43.15416667,-22.87423333,7.9,172.5
0,-43.15663333,-22.85268333,8.0,24.6
0,-43.15416667,-22.87438333,7.9,174.0
0,-43.15653333,-22.8524,7.9,18.4
0,-43.15641667,-22.85205,7.9,18.1
0,-43.15628333,-22.85163333,7.9,17.3
0,-43.15621667,-22.85135,7.9,12.3
0,-43.15608333,-22.85091667,8.0,14.0
0,-43.15596667,-22.85056667,8.0,15.2
0,-43.1559,-22.85028333,8.0,15.2
0,-43.15523333,-22.8473,8.2,12.0
0,-43.15515,-22.84693333,8.2,13.5
0,-43.15498333,-22.8461,8.2,11.2
0,-43.1549,-22.84573333,8.2,12.1
0,-43.15483333,-22.84535,8.3,13.6
0,-43.15506667,-22.84655,8.2,9.5
0,-43.15226667,-22.83096667,6.5,179.0
0,-43.15225,-22.8313,6.6,179.0
0,-43.15225,-22.83158333,6.6,181.1
0,-43.15226667,-22.83188333,6.6,182.0
0,-43.15226667,-22.83225,6.7,179.8
0,-43.15226667,-22.83248333,6.7,177.2
0,-43.15225,-22.83281667,6.7,177.6
0,-43.15223333,-22.83315,6.8,175.8
0,-43.1522,-22.8334,6.9,173.9
0,-43.15216667,-22.83371667,6.9,174.0
0,-43.15213333,-22.8341,6.9,175.3
0,-43.15211667,-22.83471667,7.0,180.3
0,-43.15215,-22.83508333,7.0,183.8
0,-43.1522,-22.83533333,7.0,187.8
0,-43.15225,-22.83566667,7.0,190.8
0,-43.15233333,-22.83605,7.0,189.9
0,-43.15236667,-22.8364,7.0,190.9
0,-43.15245,-22.83665,7.1,190.9
0,-43.1525,-22.83701667,7.3,186.3
0,-43.15258333,-22.83763333,7.2,188.3
0,-43.15265,-22.83801667,7.2,189.6
0,-43.15271667,-22.83836667,7.3,190.1
0,-43.15278333,-22.83866667,7.3,189.6
0,-43.15285,-22.83901667,7.3,191.2
0,-43.15291667,-22.83928333,7.3,191.3
