clusterindex,Longitude,Latitude,SOG,COG
0,-43.14678333,-22.90776667,20.3,301.2
0,-43.14746667,-22.90733333,20.8,308.1
0,-43.148,-22.90688333,20.2,312.6
0,-43.14836667,-22.90656667,20.4,313.2
0,-43.14883333,-22.90618333,21.2,309.6
0,-43.14096667,-22.92183333,14.3,347.0
0,-43.14935,-22.9058,21.6,307.9
0,-43.14106667,-22.92145,14.2,347.0
0,-43.14995,-22.90536667,21.8,307.0
0,-43.14116667,-22.92106667,14.2,347.0
0,-43.1504,-22.90506667,21.6,305.4
0,-43.14125,-22.92068333,14.1,347.0
0,-43.15091667,-22.90473333,20.8,306.5
0,-43.14135,-22.9203,14.1,347.0
0,-43.1514,-22.90438333,20.5,309.1
0,-43.14145,-22.91993333,14.0,346.0
0,-43.14153333,-22.91961667,13.9,346.0
0,-43.15235,-22.90363333,20.8,309.6
0,-43.14163333,-22.91918333,13.9,346.0
0,-43.15293333,-22.90323333,20.7,304.3
0,-43.14173333,-22.9188,13.8,346.0
0,-43.15338333,-22.90296667,21.2,299.0
0,-43.14183333,-22.91843333,13.8,346.0
0,-43.15396667,-22.9027,21.6,294.3
0,-43.14193333,-22.91806667,13.7,346.0
0,-43.15456667,-22.90246667,21.3,294.2
0,-43.14203333,-22.9177,13.7,346.0
0,-43.15525,-22.9022,21.5,288.7
0,-43.14215,-22.91735,13.6,346.0
0,-43.15576667,-22.90206667,21.3,284.0
0,-43.14225,-22.91698333,13.6,346.0
0,-43.1564,-22.90193333,20.8,283.1
0,-43.14233333,-22.91661667,13.5,346.0
0,-43.157,-22.9018,20.8,285.0
0,-43.14243333,-22.91626667,13.5,346.0
0,-43.1576,-22.90165,20.7,284.7
0,-43.14251667,-22.91596667,13.4,346.0
0,-43.1582,-22.9015,20.8,287.2
0,-43.14263333,-22.91555,13.4,346.0
0,-43.1589,-22.9013,20.4,285.5
0,-43.14273333,-22.91518333,13.3,346.0
0,-43.1594,-22.9012,20.4,281.7
0,-43.14283333,-22.91483333,13.3,346.0
0,-43.16,-22.90108333,20.1,278.9
0,-43.14293333,-22.91446667,13.3,346.0
0,-43.1606,-22.90101667,20.0,274.2
0,-43.14301667,-22.91411667,13.2,346.0
0,-43.16131667,-22.901,20.5,270.5
0,-43.14311667,-22.91376667,13.2,346.0
0,-43.14321667,-22.91341667,13.1,346.0
0,-43.14331667,-22.91306667,13.1,346.0
0,-43.1434,-22.9127,13.1,346.0
0,-43.14351667,-22.91235,13.0,346.0
0,-43.14361667,-22.912,13.0,345.0
0,-43.1437,-22.91165,12.9,345.0
0,-43.1438,-22.9113,12.9,345.0
0,-43.1439,-22.91096667,12.9,346.0
0,-43.14398333,-22.91061667,12.9,346.0
0,-43.14408333,-22.91026667,12.8,346.0
0,-43.14416667,-22.90991667,12.8,346.0
0,-43.14426667,-22.90956667,12.8,346.0
0,-43.14436667,-22.90923333,12.8,346.0
0,-43.14456667,-22.90855,12.7,345.0
0,-43.14466667,-22.90821667,12.6,344.0
0,-43.14478333,-22.90788333,12.5,344.0
0,-43.1448,-22.90783333,12.5,344.0
0,-43.14488333,-22.90755,12.5,343.0
0,-43.14498333,-22.90728333,12.4,343.0
0,-43.1451,-22.9069,12.4,343.0
0,-43.14518333,-22.90668333,12.4,343.0
0,-43.14521667,-22.90656667,12.4,343.0
0,-43.14531667,-22.90625,12.3,343.0
0,-43.14541667,-22.90591667,12.3,344.0
0,-43.14553333,-22.90558333,12.3,343.0
0,-43.14571667,-22.90505,12.3,343.0
0,-43.14588333,-22.90456667,12.2,343.0
0,-43.14606667,-22.90401667,12.1,343.0
0,-43.14625,-22.90343333,12.1,343.0
0,-43.1464,-22.90295,12.1,343.0
0,-43.1466,-22.90236667,12.0,343.0
0,-43.14676667,-22.90183333,12.0,343.0
0,-43.14693333,-22.90135,11.9,343.0
0,-43.1471,-22.90083333,11.9,343.0
0,-43.1473,-22.90025,11.8,343.0
0,-43.14745,-22.89978333,11.8,343.0
0,-43.14763333,-22.8992,11.7,343.0
0,-43.1478,-22.89868333,11.7,343.0
0,-43.14795,-22.89821667,11.7,343.0
0,-43.14811667,-22.8977,11.6,343.0
0,-43.14828333,-22.89713333,11.6,344.0
0,-43.14843333,-22.89666667,11.6,344.0
0,-43.1486,-22.8961,11.5,344.0
0,-43.14876667,-22.89558333,11.5,344.0
0,-43.1489,-22.89523333,11.5,343.0
0,-43.14893333,-22.89513333,11.5,343.0
0,-43.149,-22.89493333,11.4,342.0
0,-43.14913333,-22.8946,11.4,342.0
0,-43.1492,-22.89445,11.3,341.0
0,-43.14928333,-22.89425,11.3,340.0
0,-43.14935,-22.8941,11.3,340.0
0,-43.1494,-22.89396667,11.3,339.0
0,-43.1495,-22.89376667,11.2,339.0
0,-43.14953333,-22.89368333,11.2,338.0
0,-43.14963333,-22.8935,11.1,337.0
0,-43.1497,-22.89335,11.1,337.0
0,-43.1498,-22.89316667,11.1,336.0
0,-43.14986667,-22.89303333,11.0,336.0
0,-43.14996667,-22.89285,11.0,335.0
0,-43.15005,-22.89271667,11.0,334.0
0,-43.15011667,-22.8926,10.9,333.0
0,-43.1502,-22.89246667,10.9,333.0
0,-43.15028333,-22.89233333,10.9,332.0
0,-43.15038333,-22.89216667,10.8,331.0
0,-43.1505,-22.892,10.8,331.0
0,-43.15058333,-22.89186667,10.7,330.0
0,-43.15066667,-22.89175,10.7,329.0
0,-43.15075,-22.89161667,10.7,329.0
0,-43.15086667,-22.89145,10.6,328.0
0,-43.15096667,-22.89133333,10.6,327.0
0,-43.15108333,-22.89116667,10.6,327.0
0,-43.15115,-22.8911,10.5,326.0
0,-43.15126667,-22.89093333,10.5,325.0
0,-43.15136667,-22.89083333,10.5,325.0
0,-43.15148333,-22.89066667,10.4,324.0
0,-43.15158333,-22.89056667,10.4,323.0
0,-43.1517,-22.89043333,10.4,322.0
0,-43.1518,-22.89033333,10.3,322.0
0,-43.1519,-22.89021667,10.3,321.0
0,-43.15203333,-22.89008333,10.2,320.0
0,-43.1521,-22.89,10.2,320.0
0,-43.15225,-22.88986667,10.2,319.0
0,-43.15238333,-22.88973333,10.1,318.0
0,-43.15248333,-22.88963333,10.1,317.0
0,-43.1526,-22.88953333,10.0,316.0
0,-43.15275,-22.88941667,10.0,315.0
0,-43.15286667,-22.88931667,9.9,315.0
0,-43.14111667,-22.89313333,11.8,277.3
0,-43.14165,-22.89303333,11.8,281.3
0,-43.14223333,-22.89291667,12.0,283.3
0,-43.14283333,-22.89276667,12.2,283.7
0,-43.1435,-22.89261667,12.4,283.0
0,-43.14408333,-22.8925,12.1,282.8
0,-43.14465,-22.89238333,11.6,281.9
0,-43.14516667,-22.89228333,11.4,281.9
0,-43.1457,-22.89216667,11.1,282.1
0,-43.14621667,-22.89208333,10.4,281.0
0,-43.14676667,-22.892,10.0,279.9
0,-43.14726667,-22.89193333,9.8,278.7
0,-43.14775,-22.89186667,9.8,277.4
0,-43.14818333,-22.89181667,9.8,276.6
0,-43.14868333,-22.89175,9.8,276.7
0,-43.14915,-22.89171667,9.4,274.9
0,-43.14965,-22.8917,9.3,272.9
0,-43.1501,-22.8917,9.1,270.3
0,-43.14398333,-22.92013333,9.3,342.6
0,-43.1441,-22.91976667,9.3,342.9
0,-43.14423333,-22.91933333,9.2,343.2
0,-43.14433333,-22.91896667,9.2,343.5
0,-43.14445,-22.91856667,9.1,343.7
0,-43.14456667,-22.91816667,9.1,343.8
0,-43.1447,-22.91773333,9.0,343.9
0,-43.1448,-22.91738333,9.0,344.0
0,-43.14491667,-22.917,8.9,344.1
0,-43.14503333,-22.91661667,8.9,344.2
0,-43.14515,-22.91623333,8.8,344.2
0,-43.14526667,-22.91586667,8.7,344.2
0,-43.1454,-22.91545,8.7,344.2
0,-43.14321667,-22.9226,9.5,340.2
0,-43.1455,-22.9151,8.6,344.1
0,-43.14333333,-22.92223333,9.5,340.9
0,-43.14561667,-22.91473333,8.6,344.1
0,-43.14346667,-22.92178333,9.4,341.5
0,-43.14573333,-22.91436667,8.5,344.0
0,-43.1436,-22.92136667,9.4,341.9
0,-43.14585,-22.914,8.5,343.9
0,-43.14371667,-22.92098333,9.4,342.2
0,-43.14596667,-22.91363333,8.4,343.8
0,-43.14385,-22.92058333,9.3,342.4
0,-43.1461,-22.91323333,8.4,343.9
0,-43.1462,-22.9129,8.3,344.0
0,-43.14631667,-22.9125,8.3,344.1
0,-43.14641667,-22.91218333,8.2,344.2
0,-43.14653333,-22.91178333,8.2,344.3
0,-43.14661667,-22.91146667,8.2,344.4
0,-43.14673333,-22.91108333,8.1,344.5
0,-43.14681667,-22.91076667,8.0,344.6
0,-43.14691667,-22.91041667,8.0,344.5
0,-43.14703333,-22.91005,7.9,344.5
0,-43.14713333,-22.9097,7.9,344.3
0,-43.14723333,-22.9094,7.8,344.2
0,-43.14735,-22.90903333,7.8,344.2
0,-43.14743333,-22.90873333,7.7,344.3
0,-43.14755,-22.90836667,7.7,344.4
0,-43.14763333,-22.90803333,7.7,344.4
0,-43.14775,-22.9077,7.6,344.3
0,-43.14785,-22.90741667,7.6,344.2
0,-43.14796667,-22.90706667,7.5,344.0
0,-43.14805,-22.90676667,7.5,343.9
0,-43.14818333,-22.90641667,7.4,343.7
0,-43.14828333,-22.9061,7.3,343.5
0,-43.13346667,-22.91268333,22.3,290.2
0,-43.13223333,-22.91321667,21.5,284.2
0,-43.1431,-22.92305,9.6,339.1
0,-43.13213333,-22.91325,21.7,283.9
0,-43.14086667,-22.92221667,14.2,347.0
0,-43.13173333,-22.91316667,22.4,285.7
0,-43.13181667,-22.9133,21.9,280.9
0,-43.14076667,-22.9226,14.2,347.0
0,-43.14298333,-22.92346667,9.6,337.9
0,-43.13163333,-22.91318333,22.5,288.0
0,-43.13196667,-22.9131,22.5,285.6
0,-43.1316,-22.91333333,22.2,277.9
0,-43.14065,-22.92306667,14.2,347.0
0,-43.14286667,-22.92385,9.7,336.8
0,-43.13131667,-22.91328333,22.2,286.9
0,-43.14055,-22.92345,14.2,347.0
0,-43.14271667,-22.92428333,9.7,335.9
0,-43.13261667,-22.91293333,22.6,283.6
0,-43.13283333,-22.91288333,22.6,286.3
0,-43.14046667,-22.92376667,14.2,348.0
0,-43.13093333,-22.91341667,22.0,279.3
0,-43.14036667,-22.92415,14.2,348.0
0,-43.14251667,-22.92473333,9.7,335.5
0,-43.13078333,-22.9134,22.0,279.7
0,-43.13088333,-22.91338333,22.3,281.9
0,-43.13071667,-22.91345,22.0,277.7
0,-43.14028333,-22.92453333,14.2,349.0
0,-43.14233333,-22.92511667,9.7,335.5
0,-43.1617,-22.89241667,2.4,200.6
0,-43.16176667,-22.89251667,3.5,206.5
0,-43.16188333,-22.89268333,4.0,213.3
0,-43.162,-22.89283333,4.0,218.8
0,-43.16211667,-22.89298333,3.1,209.4
0,-43.16216667,-22.89308333,2.7,210.4
