MMSI,Time,SOG,Longitude,Latitude,COG
518,19900103_080356,0.1,-43.16935,-22.91846667,270.1
515,19900103_082938,7.6,-43.15416667,-22.84783333,189.1
504,19900103_083228,0,-43.1292,-22.83496667,267.8
505,19900103_083241,0,-43.11703333,-22.82078333,250.8
510,19900103_083718,0.1,-43.13223333,-22.82425,249
503,19900103_084122,0,-43.09293333,-22.82458333,0
502,19900103_085712,0,-43.09398333,-22.82498333,91.9
518,19900103_085720,0,-43.16935,-22.91846667,273.3
515,19900103_085833,7.6,-43.15416667,-22.84816667,189.1
505,19900103_085844,0,-43.11703333,-22.82078333,248.7
504,19900103_093310,0,-43.1292,-22.83498333,273.8
515,19900103_093328,7.6,-43.15416667,-22.84816667,188.8
510,19900103_093341,0.1,-43.13225,-22.82425,247
503,19900103_093354,0,-43.09295,-22.82458333,0
515,19900103_093441,7.6,-43.15433333,-22.84833333,189
518,19900103_093651,0,-43.16935,-22.91846667,288.2
508,19900103_093659,0.1,-43.13661667,-22.82938333,224.3
505,19900103_101512,0,-43.11703333,-22.82078333,243.2
515,19900103_101529,7.6,-43.15433333,-22.8485,188.4
504,19900103_101814,0,-43.1292,-22.83496667,290.6
510,19900103_101901,0.1,-43.13225,-22.82425,248
515,19900103_102028,7.6,-43.15433333,-22.8485,188.4
503,19900103_102125,0,-43.09295,-22.82458333,0
502,19900103_103344,0,-43.09398333,-22.82498333,85.7
518,19900103_110358,0,-43.16935,-22.91846667,304.1
515,19900103_110414,7.6,-43.15433333,-22.84883333,188.6
504,19900103_110522,0,-43.12918333,-22.83496667,292
505,19900103_110545,0,-43.11703333,-22.82078333,248.4
510,19900103_110614,0.1,-43.13225,-22.82425,247
515,19900103_110623,7.6,-43.15433333,-22.849,189.2
515,19900103_110754,7.7,-43.15433333,-22.849,189.6
518,19900103_110813,0.1,-43.16936667,-22.91846667,299.5
515,19900103_111033,7.7,-43.15433333,-22.84916667,189.8
504,19900103_111214,0.1,-43.12918333,-22.83493333,307.5
505,19900103_111218,0,-43.11703333,-22.82078333,247.5
510,19900103_111310,0.1,-43.13226667,-22.82425,246
515,19900103_111314,7.7,-43.15433333,-22.84933333,190
515,19900103_111418,7.7,-43.1545,-22.84933333,190.4
518,19900103_111432,0,-43.16936667,-22.91846667,283
515,19900103_115329,7.7,-43.1545,-22.8495,190.2
505,19900103_115425,0,-43.11703333,-22.8208,240.8
504,19900103_115609,0,-43.12918333,-22.83491667,311.3
510,19900103_120749,0.1,-43.13226667,-22.82425,242
515,19900103_120846,7.7,-43.1545,-22.84966667,190.2
515,19900103_121147,7.7,-43.1545,-22.84966667,190.1
502,19900103_121152,0,-43.09396667,-22.825,85.1
518,19900103_121206,0,-43.16938333,-22.91845,305.4
515,19900103_173925,7.7,-43.1545,-22.84983333,189.4
504,19900103_173945,0,-43.12918333,-22.83491667,319.9
