clusterindex,Longitude,Latitude,SOG,COG
1,-43.14661667,-22.8789,1.7,309.3
1,-43.14681667,-22.87871667,1.9,322.3
1,-43.14701667,-22.87823333,1.7,352.2
1,-43.14703333,-22.87806667,1.6,356.2
1,-43.1466,-22.87738333,1.5,346.4
2,-43.0945,-22.82438333,2.9,258.8
2,-43.09481667,-22.82445,3.4,250.1
2,-43.09496667,-22.82451667,3.5,244.8
2,-43.0953,-22.82468333,3.7,236.3
2,-43.09546667,-22.8248,3.8,233.6
2,-43.09563333,-22.82491667,3.9,232.4
2,-43.09596667,-22.82515,4.1,232.2
2,-43.0961,-22.82523333,4.2,231.8
2,-43.09626667,-22.82536667,4.3,230.9
