MMSI;Time;SOG;Longitude;Latitude;COG
212;19900102_063408;0;-43.12155;-22.87788333;317.6
208;19900102_063901;1.6;-43.16056667;-22.85926667;87.8
209;19900102_064025;0.1;-43.13003333;-22.82998333;360
210;19900102_064033;0;-43.12156667;-22.87793333;198
206;19900102_064037;7.3;-43.15278333;-22.83866667;189.6
208;19900102_064213;1.7;-43.16053333;-22.85926667;90.5
207;19900102_064256;0;-43.13141667;-22.8645;300.1
201;19900102_064350;0.1;-43.12201667;-22.87771667;254.5
211;19900102_064513;0;-43.12203333;-22.8776;203.8
208;19900102_064553;1.8;-43.16048333;-22.85926667;90.9
212;19900102_064637;0;-43.12155;-22.87788333;317.6
208;19900102_064653;1.8;-43.16046667;-22.85928333;92.8
209;19900102_075853;0;-43.13005;-22.82996667;360
210;19900102_080430;0;-43.12158333;-22.87791667;198
206;19900102_080510;7.3;-43.15285;-22.83901667;191.2
208;19900102_080739;1.9;-43.16041667;-22.85928333;92.8
207;19900102_080809;0;-43.13141667;-22.8645;300.1
208;19900102_080934;1.9;-43.16038333;-22.85928333;94.5
201;19900102_080939;0;-43.122;-22.87771667;256.5
212;19900102_081039;0;-43.12155;-22.87786667;317.6
211;19900102_081047;0;-43.12203333;-22.8776;203.8
208;19900102_081104;2;-43.16036667;-22.85928333;96.1
209;19900102_081129;0;-43.13003333;-22.82998333;360
206;19900102_081134;7.3;-43.15291667;-22.83928333;191.3
210;19900102_081218;0;-43.12158333;-22.87793333;198
208;19900102_081248;2.1;-43.16031667;-22.8593;100.1
207;19900102_081338;0;-43.13141667;-22.8645;300.1
208;19900102_081349;2.1;-43.16028333;-22.8593;101
201;19900102_081435;0;-43.122;-22.87771667;256.9
211;19900102_081444;0;-43.12201667;-22.87761667;203.8
212;19900102_081604;0;-43.12155;-22.87785;317.6
208;19900102_081749;2.1;-43.16025;-22.85931667;105.8
209;19900102_081825;0.1;-43.13003333;-22.82996667;360
206;19900102_081849;7.4;-43.15298333;-22.83963333;187.7
210;19900102_094616;0;-43.12158333;-22.87796667;198
208;19900102_094629;2.1;-43.16021667;-22.85933333;107.2
207;19900102_094735;0.1;-43.13141667;-22.8645;300.1
201;19900102_094808;0;-43.122;-22.87771667;254.8
211;19900102_094811;0;-43.12203333;-22.87763333;203.8
208;19900102_094814;2.2;-43.16016667;-22.85935;111.3
212;19900102_094817;0;-43.12155;-22.87786667;317.6
208;19900102_094942;2.2;-43.16011667;-22.85935;114.3
209;19900102_094948;0.2;-43.13003333;-22.82995;360
202;19900102_095015;0.1;-43.16045;-22.85641667;360
204;19900102_095019;0.1;-43.1606;-22.85611667;212.9
210;19900102_095033;0;-43.12158333;-22.87796667;198
206;19900102_095035;7.4;-43.15306667;-22.84;189.4
208;19900102_095153;2.2;-43.16008333;-22.85938333;114.5
207;19900102_095220;0.1;-43.13141667;-22.8645;300.1
201;19900102_095225;0;-43.122;-22.87771667;254.1
208;19900102_095235;2.3;-43.16006667;-22.8594;118.7
211;19900102_095251;0;-43.12201667;-22.87765;203.8
212;19900102_095257;0;-43.12155;-22.87785;317.6
208;19900102_095304;2.3;-43.16003333;-22.85941667;121.2
209;19900102_095312;0.1;-43.13005;-22.82996667;360
202;19900102_095350;0.1;-43.16045;-22.85641667;360
210;19900102_095353;0;-43.12156667;-22.87796667;198
206;19900102_095400;7.4;-43.1531;-22.84038333;186.5
208;19900102_095411;2.4;-43.16;-22.85945;124.3
207;19900102_095417;0.1;-43.13141667;-22.8645;300.1
201;19900102_095424;0.1;-43.122;-22.87771667;252.6
208;19900102_095454;2.4;-43.15998333;-22.85946667;124.3
211;19900102_095523;0;-43.12201667;-22.87765;203.8
212;19900102_095524;0;-43.12156667;-22.87786667;317.6
208;19900102_095624;2.5;-43.15995;-22.85948333;125.9
202;19900102_095700;0.2;-43.16045;-22.85643333;360
209;19900102_095702;0;-43.13005;-22.82995;360
210;19900102_095707;0;-43.12158333;-22.87796667;198
206;19900102_095710;7.5;-43.15313333;-22.84071667;187.3
208;19900102_095834;2.6;-43.15991667;-22.85951667;128.8
207;19900102_095913;0.1;-43.13141667;-22.8645;300.1
201;19900102_095923;0;-43.122;-22.87771667;254.3
211;19900102_095945;0;-43.12201667;-22.87765;203.8
208;19900102_095954;2.8;-43.15986667;-22.85956667;130.2
212;19900102_112235;0;-43.12155;-22.87786667;317.6
208;19900102_112245;2.8;-43.15983333;-22.85958333;131.4
209;19900102_112415;0.2;-43.13003333;-22.82998333;360
202;19900102_112435;0.4;-43.16045;-22.85643333;360
210;19900102_112613;0;-43.12158333;-22.87796667;198
206;19900102_112832;7.4;-43.15318333;-22.84111667;190.5
208;19900102_112921;3;-43.15978333;-22.85963333;132.4
207;19900102_112945;0.1;-43.13141667;-22.8645;300.1
208;19900102_113131;3;-43.15976667;-22.85965;134.2
201;19900102_113145;0.1;-43.122;-22.87771667;256.2
212;19900102_113320;0;-43.12155;-22.87788333;317.6
211;19900102_113330;0;-43.122;-22.87763333;203.8
202;19900102_113426;0.1;-43.16045;-22.85643333;360
209;19900102_113445;0;-43.13003333;-22.82996667;360
208;19900102_113508;3.2;-43.15971667;-22.8597;135.2
210;19900102_113524;0;-43.12158333;-22.87796667;198
206;19900102_113543;7.5;-43.15323333;-22.84148333;188.5
208;19900102_113615;3.3;-43.1597;-22.85973333;136.3
207;19900102_130013;0;-43.13141667;-22.8645;300.1
208;19900102_130048;3.5;-43.15963333;-22.85978333;137
201;19900102_130052;0.1;-43.122;-22.87771667;255.9
211;19900102_130100;0;-43.122;-22.87763333;203.8
212;19900102_130116;0;-43.12155;-22.87786667;317.6
209;19900102_130231;0.2;-43.13003333;-22.82995;360
208;19900102_130242;3.6;-43.1596;-22.85983333;138.8
206;19900102_130251;7.5;-43.15328333;-22.84178333;188.4
202;19900102_130331;0.2;-43.16045;-22.85643333;360
210;19900102_130342;0;-43.12156667;-22.87795;198
208;19900102_162132;3.7;-43.15956667;-22.85986667;139.1
201;19900102_185655;0;-43.122;-22.87771667;256.4
211;19900102_185956;0;-43.12198333;-22.87761667;203.8
208;19900102_190001;3.8;-43.15951667;-22.85993333;142
212;19900102_190101;0;-43.12153333;-22.87786667;317.6
208;19900102_192805;4;-43.1595;-22.85996667;143.6
202;19900102_193400;0.2;-43.16045;-22.85645;360
210;19900102_193413;0;-43.12158333;-22.87795;198
206;19900102_193419;7.4;-43.15335;-22.84208333;188.6
209;19900102_193530;0;-43.13003333;-22.82996667;360
208;19900102_193605;4;-43.15945;-22.86003333;145
207;19900102_193703;0.1;-43.13141667;-22.8645;300.1
201;19900102_193721;0;-43.122;-22.87773333;255.4
208;19900102_193733;4.2;-43.15941667;-22.8601;146.1
211;19900102_193742;0;-43.12198333;-22.87761667;203.8
212;19900102_193810;0;-43.12151667;-22.87781667;317.6
208;19900102_193811;4.3;-43.1594;-22.86013333;146.8
209;19900102_193833;0;-43.13005;-22.82995;360
202;19900102_193925;0.2;-43.16045;-22.85645;360
210;19900102_193929;0;-43.12158333;-22.87795;198
206;19900102_193933;7.5;-43.15343333;-22.84245;187.5
208;19900102_194010;4.4;-43.15933333;-22.86023333;147.9
207;19900102_194033;0.1;-43.13141667;-22.8645;300.1
201;19900102_194047;0;-43.122;-22.87773333;255.8
208;19900102_194134;4.5;-43.1593;-22.86028333;148
211;19900102_194205;0;-43.122;-22.87761667;203.8
212;19900102_194241;0;-43.12151667;-22.8778;317.6
208;19900102_194345;4.6;-43.15925;-22.86035;148.8
202;19900102_194351;0.2;-43.16043333;-22.85645;360
209;19900102_194358;0.1;-43.13003333;-22.82995;360
210;19900102_194400;0;-43.12158333;-22.87793333;198
206;19900102_194406;7.6;-43.15348333;-22.84276667;188.5
208;19900102_194453;4.8;-43.15921667;-22.8604;149
207;19900102_194532;0.1;-43.13141667;-22.8645;300.1
201;19900102_194757;0;-43.122;-22.87773333;256.8
208;19900102_194859;4.9;-43.15916667;-22.86048333;149.6
211;19900102_195152;0;-43.122;-22.87761667;203.8
212;19900102_203132;0;-43.12151667;-22.87781667;317.6
209;19900102_203331;0.1;-43.13006667;-22.82996667;360
202;19900102_203345;0.3;-43.16045;-22.85646667;360
210;19900102_203457;0;-43.12156667;-22.8779;198
206;19900102_203512;7.5;-43.15355;-22.84315;189.1
207;19900102_203539;0.1;-43.1314;-22.8645;300.1
208;19900102_203612;5.3;-43.15903333;-22.8607;151.5
201;19900102_203614;0;-43.122;-22.87773333;258.3
212;19900102_203707;0;-43.12151667;-22.87781667;317.6
211;19900102_203719;0;-43.122;-22.87761667;203.8
202;19900102_203754;0.3;-43.16045;-22.85646667;360
209;19900102_203841;0;-43.13001667;-22.82998333;360
210;19900102_203857;0;-43.12156667;-22.8779;198
206;19900102_204038;7.5;-43.1536;-22.8435;189.4
207;19900102_211335;0.1;-43.13141667;-22.86448333;300.1
208;19900102_211359;5.6;-43.15891667;-22.86093333;154
201;19900102_211359;0;-43.122;-22.87771667;261
211;19900102_211404;0;-43.122;-22.87761667;203.8
212;19900102_211418;0;-43.1215;-22.87781667;317.6
209;19900102_211533;0;-43.13003333;-22.82996667;360
206;19900102_211536;7.5;-43.15365;-22.84378333;188.8
210;19900102_211712;0;-43.12158333;-22.87791667;198
201;19900102_211924;0;-43.122;-22.87771667;260.9
211;19900102_212035;0;-43.122;-22.8776;203.8
208;19900102_212053;5.9;-43.1588;-22.86121667;156.6
212;19900102_212111;0;-43.12151667;-22.87781667;317.6
210;19900102_212305;0;-43.12156667;-22.87791667;198
206;19900102_212312;7.6;-43.1537;-22.84413333;188
209;19900102_212347;0.3;-43.13005;-22.82996667;360
207;19900102_212949;0.1;-43.13141667;-22.86448333;300.1
208;19900102_213141;6.2;-43.15871667;-22.86141667;157.6
201;19900102_213159;0;-43.122;-22.87771667;262.6
211;19900102_213224;0;-43.12201667;-22.8776;203.8
212;19900102_213252;0;-43.12151667;-22.87781667;317.6
209;19900102_213323;0;-43.13;-22.82996667;360
210;19900102_221302;0;-43.12156667;-22.87791667;198
206;19900102_221504;7.6;-43.15376667;-22.84451667;189.2
203;19900102_221645;0.1;-43.15298333;-22.82221667;360
207;19900102_221709;0.1;-43.13141667;-22.86448333;300.1
201;19900102_230247;0;-43.122;-22.87771667;263.9
208;19900103_051841;6.4;-43.15856667;-22.86173333;157.9
211;19900103_051947;0;-43.122;-22.8776;203.8
212;19900103_052053;0;-43.1215;-22.87781667;317.6
209;19900103_061815;0.1;-43.13;-22.82995;360
210;19900103_061840;0;-43.12158333;-22.87793333;198
206;19900103_061845;7.6;-43.15381667;-22.84481667;189.5
207;19900103_062028;0;-43.13141667;-22.86448333;300.1
201;19900103_062116;0;-43.12201667;-22.87771667;263.8
208;19900103_062122;6.7;-43.15845;-22.86205;158.4
211;19900103_062134;0;-43.122;-22.87761667;203.8
212;19900103_062147;0;-43.1215;-22.8778;317.6
210;19900103_062210;0;-43.12158333;-22.87793333;198
209;19900103_062222;0;-43.12998333;-22.82995;360
206;19900103_062234;7.6;-43.15388333;-22.84521667;189.7
207;19900103_062324;0.1;-43.13141667;-22.86448333;300.1
201;19900103_062341;0.1;-43.12201667;-22.87771667;263.4
208;19900103_062346;6.9;-43.15833333;-22.86231667;158.9
212;19900103_062416;0;-43.1215;-22.8778;317.6
211;19900103_062434;0;-43.12201667;-22.8776;203.8
209;19900103_062607;0;-43.13;-22.82995;360
210;19900103_062640;0;-43.1216;-22.87795;198
206;19900103_062740;7.6;-43.15396667;-22.84556667;188.7
207;19900103_065714;0.1;-43.13141667;-22.86448333;300.1
208;19900103_065901;7.1;-43.1582;-22.86261667;158.4
201;19900103_065947;0.1;-43.12201667;-22.87771667;267.4
211;19900103_071924;0;-43.12203333;-22.87761667;203.8
212;19900103_072213;0;-43.1215;-22.87781667;317.6
209;19900103_074429;0.2;-43.13;-22.82995;360
206;19900103_074429;7.6;-43.15401667;-22.84586667;189.5
210;19900103_074447;0;-43.12158333;-22.87793333;198
202;19900103_074524;0.3;-43.16041667;-22.85655;360
201;19900103_074542;0;-43.12201667;-22.87771667;267.8
211;19900103_074554;0;-43.12205;-22.87763333;203.8
208;19900103_074600;7.3;-43.15803333;-22.86295;157.7
212;19900103_074605;0;-43.12151667;-22.87781667;317.6
204;19900103_074635;0.2;-43.16055;-22.85626667;145.5
206;19900103_074705;7.7;-43.15406667;-22.84621667;189
210;19900103_074706;0;-43.12156667;-22.87791667;198
209;19900103_074731;0.2;-43.13;-22.82995;360
202;19900103_074830;0.4;-43.16041667;-22.85655;360
207;19900103_074859;0;-43.13141667;-22.86448333;300.1
208;19900103_074913;7.4;-43.15788333;-22.86326667;157.4
201;19900103_074923;0;-43.12201667;-22.87771667;267.7
211;19900103_074947;0;-43.12205;-22.87765;203.8
212;19900103_075053;0;-43.12151667;-22.87783333;317.6
209;19900103_075159;0;-43.12998333;-22.82995;360
206;19900103_075305;7.6;-43.15413333;-22.84653333;190.6
210;19900103_075447;0;-43.12155;-22.8779;198
202;19900103_075816;0.4;-43.16041667;-22.85656667;360
207;19900103_075818;0;-43.13141667;-22.86448333;300.1
201;19900103_075848;0;-43.12201667;-22.87771667;269.7
208;19900103_075929;7.6;-43.15773333;-22.8636;156.5
212;19900103_075949;0;-43.12153333;-22.87785;317.6
211;19900103_080000;0;-43.12205;-22.87765;203.8
209;19900103_080440;0.1;-43.13;-22.82993333;360
210;19900103_080734;0;-43.12156667;-22.8779;198
206;19900103_080748;7.6;-43.1542;-22.84691667;189.8
207;19900103_083409;0.1;-43.13141667;-22.86448333;300.1
202;19900103_083522;0.3;-43.1604;-22.85656667;360
201;19900103_083641;0;-43.12201667;-22.87771667;271.2
208;19900103_084113;7.8;-43.15756667;-22.86393333;155.8
211;19900103_085404;0;-43.12203333;-22.87765;203.8
212;19900103_085528;0;-43.12153333;-22.87785;317.6
210;19900103_085732;0;-43.12156667;-22.8779;198
206;19900103_085749;7.6;-43.15426667;-22.8473;187.5
209;19900103_085752;0;-43.12996667;-22.82996667;360
207;19900103_093313;0.1;-43.13141667;-22.8645;300.1
202;19900103_093319;0.6;-43.1604;-22.85658333;360
201;19900103_093333;0;-43.12201667;-22.87771667;273.3
208;19900103_093338;7.8;-43.15741667;-22.86426667;156.3
212;19900103_093402;0;-43.12153333;-22.87783333;317.6
211;19900103_093441;0;-43.12203333;-22.87765;203.8
209;19900103_093659;0;-43.12993333;-22.82993333;360
210;19900103_093708;0;-43.1216;-22.87788333;198
206;19900103_101320;7.7;-43.15435;-22.84768333;190.5
207;19900103_102001;0;-43.13141667;-22.86448333;300.1
